id_phos	Cell1_DMSO_1	Cell1_DMSO_2	Cell1_DMSO_3	Cell1_inhibitor1_1	Cell1_inhibitor1_2	Cell1_inhibitor1_3	Cell1_inhibitor2_1	Cell1_inhibitor2_2	Cell1_inhibitor2_3	Cell2_DMSO_1	Cell2_DMSO_2	Cell2_DMSO_3	Cell2_inhibitor1_1	Cell2_inhibitor1_2	Cell2_inhibitor1_3	Cell2_inhibitor2_1	Cell2_inhibitor2_2	Cell2_inhibitor2_3
2340_2	0.26465251444279403	0.3559078638559434	-0.047017342325125	0.02585131552497799	0.40891211447087894	0	0.1908660897255796	0.47529596922186457	0	0	0	0	0	0	0	0	0	0
2341_2	0.26465251444279403	0.3559078638559434	-0.047017342325125	0.02585131552497799	0.40891211447087894	0	0.1908660897255796	0.47529596922186457	0	0	0	0	0	0	0	0	0	0
2342_1	0	0	0	0	0	0	0	0	0	-1.545738102346311	-2.631178936848854	-1.2463412382136738	1.172910241761727	2.0545274210657656	1.4541139015179443	-1.0347524081525634	-1.0202243577292514	-0.8184765917272188
2343_1	0	0	0	0	0	0	0	0	0	-0.46044487301024084	-0.4527816544366017	-0.5828699473978034	0.7886008437431791	0.9958886908904123	0.46555819665235454	-0.2754956240131854	-0.2974088563109305	-0.26881578227052216
2343_2	0	0	0	0	0	0	0	0	0	-0.6457263274958702	-0.36907486946767687	-0.8577027527969712	-0.0509485713696769	0.5557406403798897	-0.04022661468489552	-0.476556860712094	-0.5421446879233791	-0.393440061029267
2343_3	0	0	0	0	0	0	0	0	0	0.2593376928881934	0.6674102757921299	0.15289378809013243	-0.03945465841327689	0.3585382196095406	0.4215692779493363	-0.0030351289525647474	0.26157927325574803	0.3185950073760395
2344_1	0	0	0	0	0	0	0	0	0	-0.1315295859504264	0.0029589270987111504	-0.061747725725844305	0.5339266949431511	0.4582670836566205	0.1046639800176461	-0.09377019033620826	-0.08140790616616655	-0.1024313650140769
2344_2	0	0	0	0	0	0	0	0	0	-0.6212467170618563	-0.38153935260798644	-0.7791429132411807	-0.1730454291594441	0.44241696157584975	-0.1460653577514872	-0.4036263919107661	-0.5825823627344171	-0.3484231648651779
2344_3	0	0	0	0	0	0	0	0	0	0.2593376928881934	0.6674102757921299	0.15289378809013243	-0.03945465841327689	0.3585382196095406	0.4215692779493363	-0.0030351289525647474	0.26157927325574803	0.3185950073760395
2345_3	0	0	0	0	0	0	0	0	0	0.2593376928881934	0.6674102757921299	0.15289378809013243	-0.03945465841327689	0.3585382196095406	0.4215692779493363	-0.0030351289525647474	0.26157927325574803	0.3185950073760395
2349_1	-0.1648993312252962	0.35346197905155563	-0.3819917105865809	-0.914012176357641	-0.25596610143366494	-1.4740074201418878	-1.0485425218369304	-0.303309673769359	-3.1118020121380052	0.8285359664489587	0.6961360379302137	0.946218670217867	-0.34899040400361514	-1.0001479959818358	-0.10274302249993816	0.8854055285241884	0.8592542530994685	1.2632255047439536
235_1	0	0	0	0	0	0	0	0	0	-1.6975652801560628	1.17732865294436	-0.028560630230645145	0	0	0	-0.05769066867711459	-0.26923292077063543	0
2350_1	0.23763554149481259	0.49796079911158664	0	-0.5683694536707726	0	0	0	-1.222320376060221	0	0.7525321826959797	-0.4260249819698574	-1.2694673019768903	0	0	0	-0.8241824630419714	0.04264196525100239	0
2351_1	-0.23708064545877328	-0.8251303696136159	0.5452870250602597	0.615759965924287	0.6865627968490591	0.7701369175789807	0.3736082992662286	0.3059215607867287	0.7015917002689864	0	0	0	0	0	0	0	0	0
2354_1	0	0	0	0	0	0	0	0	0	-1.3795658996256055	0.2221643793453305	-1.1718251281413572	-0.5512033921401738	0.2572175781082162	0.18322133760699266	1.5210019716993735	1.3881628639285708	0.470411204640687
2356_1	-1.1348488666254077	-0.5095521509207579	0.13765045369586915	-0.20859796356078242	0.06877535895977882	0.5656821974110731	0.4565427156927431	-0.35676820957953126	0.8073232970274731	-2.1210400811615227	-1.9450071007982634	-2.13833591270466	0.7610198543587501	1.4984886528024735	0.1742114069867089	-0.29811447245646505	0.04264471992003749	-0.10862168089109048
2356_2	-1.758446434274969	-1.1816297892892607	-1.6024036130585664	1.0119320760593276	0.5040214653014408	0.9875625055933313	0.896020665592351	0.47085318916102636	1.4798093201067832	-2.877107788502528	-2.5128366562195774	-1.7736846230954093	-0.21433820034855344	0.38322850809960407	-1.04148441942902	-0.5701021935690811	-0.27645254397248564	-0.26484724091756107
2357_1	0	0	0	0	0	0	0	0	0	-0.8281541009534408	-0.5906835202804972	-0.7487687045285014	0.9992683115213836	0.09346486937240428	0.9987746517153671	-0.2594018541285532	-0.1688341018906101	-0.2529419617173314
2358_1	-1.52653124196366	-1.4339306961542562	-0.622708260639774	0.6360098926554159	-0.10067217872566747	1.4525564328611758	0.5986090197139955	0.1310664374783599	1.7642825973472451	-1.4721331768830677	-1.6635487508994151	-1.1851840554297226	-0.4017606335602366	-0.024577341447718837	-0.6820891115344043	-0.8382553461840239	-0.5462215662167047	-0.5957126000387625
2358_2	-3.7592677545024156	-2.8853799468317582	-1.9582561426440979	1.1059839214366107	0.43461278227951095	1.2469652641063327	0.9601351759446874	0.6311436598300801	1.7095468010052794	-2.877107788502528	-2.5128366562195774	-1.7736846230954093	-0.21433820034855344	0.38322850809960407	-1.04148441942902	-0.5701021935690811	-0.27645254397248564	-0.26484724091756107
2359_1	-0.05286134037366352	-0.05596550299177139	0.075289080387142	-0.31661661696107757	-0.15597867662417375	-0.04980681054517078	0.15354925785912066	-0.3942992824997589	0.3969242745181436	0.1648632883042449	0.4849594306343308	0.1870587560037258	-0.0751950681357485	-0.09321860733071752	0.1630931315462565	0.48707477949951183	0.594640702340044	0.6467337438327796
2360_1	-0.28801408804755724	0.16939871500156478	-2.5291278912094004	-1.1578485346206424	-0.403323345903158	0.419855001358604	-0.48967764074010667	-1.1651298791744082	0.5357326740577317	0	0	0	0	0	0	0	0	0
2361_1	0	0	0	0	0	0	0	0	0	-0.47479528681102323	-0.19836748945995364	0	0	0	0	-0.5177827983804342	-1.1188614601581417	0.6698235868651459
2364_1	-0.4964961246514328	-0.2767763174982285	-0.31184231776824056	-0.355087720037659	-0.21453065481844025	-1.1851496863488649	-0.7625354014789725	-0.3155492727502889	-1.6829625574230516	0.37299511751173675	0.27674222467788656	0.038495424888722596	0.48072264955512267	0.39544826471535366	0.29091317174386866	0.45851378983718405	0.4989068684532718	0.3198075247381098
2365_1	0.19473436915594533	-0.3978878867835789	-0.3612097038426523	0.09894447295459408	0.4694733438004013	-0.29277919935857	0.36878963600449133	0.3174019535844419	-0.2293016737997995	0.24479894785697986	0.2218018653936591	0.3730627537544535	0.5013495605592126	0.2776755558504025	0.4141894156494015	-0.026204455037010632	0.29615594912219834	-0.34908048704799555
2368_1	-0.5325033519375832	-0.44172813928903487	-1.956453599154587	-0.20764359324892645	-0.7280673563349884	-0.6911701597609934	-3.8604210410112376	-2.497194167896078	-1.7930319502808238	-0.2772069371307335	-0.7194917213407601	-0.23944497413233812	-2.3641680004411842	-2.5249192079096847	-0.2807841059391656	0.38534263845965455	0.06653364505887183	1.2007887383468585
2372_1	-1.3956858762406235	-0.7169984736678305	-0.1484290788649414	-0.594625026619287	0.06821395484144421	-1.6888701965850768	-1.2984634661090269	-0.592654527262436	-1.4794393447512455	0.8625341766714794	0.686984723918628	0.5700230204676977	-1.0900975024975939	-1.686827030024542	-0.4285206641924635	-1.4421899608894044	-1.340462017916165	-0.5172578104278944
2373_1	-0.02671231043126987	0.037172701882955295	0.2827281545751248	-0.4331629474008025	0.09273490130728756	-0.23483215867056018	-0.1769604174679511	-0.3189680743672785	-0.18998459938520895	0	0	0	0	0	0	0	0	0
2378_1	-1.464992539871325	-1.585019847828928	-0.7561593055588887	0.21859840111850204	-0.32790223966989007	1.8967588142916263	0.6066811116186468	-0.0011366588695231883	2.105201697704631	0	0	-1.6135058000600786	-0.49683207195575996	0.34767103674300337	-0.9123619399522873	-0.8240913048583529	-1.735774867008267	0
238_2	-0.6153079796348511	-1.8107635623607088	0	0	-1.0066593910050097	0	0	0	0	-0.28570592577383813	-0.23760313843000436	-0.12713834205042218	-1.4453807551511062	-2.4951477422692374	-2.076554223198354	-0.7383653755025836	-0.08505464555370779	-1.8182804879008891
2385_1	0.01655878073222894	-0.35539578103908553	-0.44462911064994337	-0.5180627547603862	-0.3568247243932783	-0.6937454665302489	-0.6919651123332375	-0.8173028387698231	-1.530204803593863	0.560129540387079	0.41208578018378095	0.8067360447058469	0.7306906896254439	0.524231258764873	0.31195336642050187	-3.8254653165557357	-1.1159318043679214	-0.7590932553263947
2385_2	0	0	0	0	0	0	0	0	0	0.12044423693841644	0.5827951545255461	0.7727896028721801	1.3490739902682982	0.3714690627843087	0.9793829441938939	0.5725819221398734	1.2081336894362806	1.4323234850321853
2386_1	0.07810635143933098	-0.6714698601789308	0.06062751972993574	-0.47936001072076273	-0.03204818055945591	0.5592227277706598	-0.05256872683844094	0.3306967499132405	0.20838251459413826	0.3859884218276388	0.17659850037236868	0.35352911384832453	0.42131005183892434	0.49349532647131333	0.2780967841608035	0.22016026271524325	0.30425239570171314	0.43551265020970575
2387_1	0.07003228769243108	-0.07081926545026107	0.35065401663606544	-0.5680378114834816	-0.1079808245381999	0.4077692782825615	-0.3441462377680562	0.20412829265837829	0.312474108597927	0.6685487076842076	0.3597008990098134	0.5930692370964472	0.8195906057869138	0.6353809239285209	1.0096571879973855	0.10768633943003891	0.44569524270422534	0.41051457721687257
2389_1	-0.04421954720294963	-0.4705264145883188	-1.0695037077316805	-0.6566725596472427	-0.2530249525465562	-1.7677627922190595	-0.5067980902007427	-1.3064892116875928	-0.8240811254093554	0.22517267952788522	0.28239108143343206	0.3016239198574162	-0.5736487305657807	-0.05183735414126467	-0.15768063162235357	0.05253337909590883	0.21513888277961968	0.3907695541063596
2390_1	0.6513999376167554	0.7855714539330236	0	1.4231421170358054	1.3811666686469541	-0.5241308742499573	0.8304490972884224	0.8182668251631213	1.177734773302653	0.05396214459557669	0.38406520704952474	0.18856803005559009	-0.29806575865409357	-1.6582667682828642	0.1822635998645179	0.024859283375498364	0.1648273706596175	0.26083977791408586
2391_1	0.058133265419570535	0.865033949040118	-1.8346796899194686	-3.0633335886387503	-1.415997625665173	-5.508617276322372	0	-2.3947774780477324	0	0.5604670119556818	1.3571652156461456	0.46846369742769767	-1.5839709508080482	-1.5499843844816166	-0.3769417043699388	0.6749635769608204	0.7083895800368794	0.4165692208692455
2393_1	-0.4703069270131799	0.1915328264919509	0	0	-2.008364417911314	0	0	-1.873522923934182	0	0.4372485738104963	-0.36902902306532415	1.081393836256094	0.2987738977627732	-0.7280221116965695	-0.6660757895355527	-0.2656629253017133	0.25875015416429825	0.8276754719216193
2394_1	-0.2846806993051523	0.05109077348988578	-0.1403672727826173	0.10260432456867363	-0.050267727471394075	-0.3969846334587963	-0.06558464569120481	-0.1355552282162371	-0.5249271936856932	0	0	0	0	0	0	0	0	0
2395_1	0.10143556080607752	0.12991414809268065	-2.8722431117440888	-0.965464848356147	-0.23986547451368434	-1.392098712645815	-0.4304617989758146	-0.25633128752834544	-3.464531565556115	0	0	0	0	0	0	0	0	0
2397_1	-0.827273236695774	0.4923930273631374	0	-1.8533666235145194	-1.5309029797210636	0	0	-0.2788918013732786	0	0	0	0	0	0	0	0	0	0
2398_2	-0.26268646163235587	0.12494801979417502	-0.8608707082231266	-0.8468630220542153	-0.7671671924338215	-2.561605386337405	-0.950351470377905	-0.826112183765467	-4.8420292221722345	0	0	0	0	0	0	0	0	0
2399_1	-0.45494048106709073	-0.46606767195897447	0.6725525152283272	-0.06389674572647408	-0.3446824240262787	0.8237016337684935	0.1611434561333578	-0.07624199225091033	1.048097423476401	0	0	0	0	0	0	0	0	0
2399_2	-0.26268646163235587	0.12494801979417502	-0.8608707082231266	-0.8468630220542153	-0.7671671924338215	-2.561605386337405	-0.950351470377905	-0.826112183765467	-4.8420292221722345	0	0	0	0	0	0	0	0	0
240_1	-1.3574055674333412	-2.544875175066016	-1.8809901002355645	0.9788460982524025	0.5383017504849539	-0.10333525482061034	1.495392001935329	-0.8056709487286273	1.3990581742575223	0	0	0	0	0	0	0	0	0
2400_1	-0.6269408505825371	0.043499226635532295	0.43989736787543166	-0.6353827257977862	-1.0884846896867346	-1.7612597936036973	-1.0751201640486716	-0.3431748308080884	-1.5278674672223627	0	0	0	0	0	0	0	0	0
2401_1	-0.8940613428213702	-0.4306240512851929	0.005265387248767794	-0.9141445682373011	-1.014216318920032	-1.1636424783174952	-0.8993387079051036	-0.7479146221181274	-1.4082252674833367	0	0	0	0	0	0	0	0	0
242_1	0	0	0	0	0	0	0	0	0	-1.2280967874005544	-1.0988892306106335	-1.1004585547491175	1.2284507971373948	1.5014138239576855	1.227851542997259	0.23651933367842304	0.4116494476275925	0.30594194484099546
2445_1	0	0	0	0	0	0	0	0	0	-0.5240020534965275	-2.407442007333903	-1.0327942274211992	0	0	0	0.7097341731132065	0.691030081316736	0.6123589742429179
2454_1	0	0	0	0	0	0	0	0	0	-1.569676286312264	-0.30569440149681437	-1.9936888735454623	2.308460221755377	2.3363730907272995	1.1588293539690522	-1.829183579656343	-0.09933183109428789	-0.2345799503245729
2454_3	0.15527678713745274	0.2711186417589566	-2.672640597474288	-0.5263694994347841	-0.14731043899925655	-1.5997650624327218	-0.478118045629083	0.17775804579430599	-1.379303123494683	-0.1328246809179472	0.005944377744417473	0.06628934884574633	0.15520841069960056	-0.48788386207833945	-0.6170280764263527	-0.6458114426461776	-0.6199419814943496	-0.39433342698335494
2455_2	0	0	0	0	0	0	0	0	0	-0.45538670816180904	-0.22013625013524685	-0.3455262525660814	0.7726880430812599	0.3593350685673915	0.32622754026129464	-0.5917661559375738	-0.14678818800396343	-0.2679910043930782
2455_3	0.15527678713745274	0.2711186417589566	-2.672640597474288	-0.5263694994347841	-0.14731043899925655	-1.5997650624327218	-0.478118045629083	0.17775804579430599	-1.379303123494683	-0.1328246809179472	0.005944377744417473	0.06628934884574633	0.15520841069960056	-0.48788386207833945	-0.6170280764263527	-0.6458114426461776	-0.6199419814943496	-0.39433342698335494
2456_2	0	0	0	0	0	0	0	0	0	-0.45538670816180904	-0.22013625013524685	-0.3455262525660814	0.7726880430812599	0.3593350685673915	0.32622754026129464	-0.5917661559375738	-0.14678818800396343	-0.2679910043930782
2456_3	0.15527678713745274	0.2711186417589566	-2.672640597474288	-0.5263694994347841	-0.14731043899925655	-1.5997650624327218	-0.478118045629083	0.17775804579430599	-1.379303123494683	-0.1328246809179472	0.005944377744417473	0.06628934884574633	0.15520841069960056	-0.48788386207833945	-0.6170280764263527	-0.6458114426461776	-0.6199419814943496	-0.39433342698335494
2458_1	0	-0.819409472619725	0	-0.7586283013070751	0	0	0	-0.36211519076486987	0.03370372580945613	0	1.4832585689237545	0	0	0	2.6972771983862494	0	0	0
2461_1	0.036711941950729354	-0.30803942707286325	0.8533005069367583	1.104047598607206	0.9796627248311109	1.2516785274701654	0.8475273437097162	0.6173670996425766	0.9655768656585995	-3.311980595934754	0	0	2.0048186297077972	1.0171179856433064	-0.21556403889643327	-1.774719745877766	-1.7305025346571181	0
2462_1	-0.45138474991484756	0.26127376972082317	0.5619393346003161	-0.21438314149020243	-0.9119875113725824	0.49824084589999096	0.27027805871387045	-0.6256397809616381	-0.054128731027207166	-3.0330756669180534	-0.2574195775206247	-1.637851917823875	-1.34029170940771	0.24792303249835257	0.9489705582700285	2.1647212645365492	2.0683805984160557	-1.6196424923279285
2468_1	-0.2888365683712095	-0.023959518673802194	0.06979257030045538	-0.13547560657237767	-0.19079395116008602	-0.810131782389826	-0.1619350271775044	-0.27575143566631155	-0.09233447918687077	-0.5189874711028093	-0.43710018358642255	-0.6822189487436425	0.14378490268870792	0.7581749712365369	0.25535368407378023	-0.2589783266925352	-0.02833340197933154	-0.2650813585254781
2468_2	-1.5816640618743882	-1.0837401138706664	0	-2.2908792364925787	-1.9348186816276014	0	-1.227383649886514	-1.1427433403981269	0	0.17169518656770855	-0.5792446015131416	-0.17533781197325382	0.5835453165971103	0.236370035671003	-0.25284179214446034	-0.25323056986369963	-0.3410845929366353	-0.3766165695264867
2469_1	-0.3026001453678937	-0.028661557354983103	0.1788484595548443	-0.21740370175135837	-0.19133222574304032	-0.638292031775018	-0.23746488588187198	-0.35564281376903395	0.11683618736518397	-0.7848946650559032	-0.6350729520407503	-0.8190061004161677	-0.1362354907916874	0.3124381206672684	-0.33981773234630275	-0.6785962167746291	-0.5628132515261477	-0.5254981783789283
2469_2	-1.2710265404776955	-0.633797829567829	-1.2292679833899154	-0.5753737758596884	-0.049632968166311464	-1.9892445616544503	-0.580221696982365	-0.2106134553521919	-1.200803829917005	-0.25549712469250885	-0.7604230593171257	-0.6924345838799404	-0.13865060502325832	0.11011869755586368	-0.6162877034495775	-0.49071198040457276	-0.46410619182138646	-0.6537182074126875
2470_1	-0.6349290531280083	-0.025383625103668095	-0.4104264948158036	0.28430304768397363	0.5629694850753522	-1.8988742429105407	0.084935109713415	0.5156718493986148	-0.38926773305609785	-0.20940069707251574	-0.23309994626887498	-0.19768728349124132	0.1972872475840255	0.4181026060909918	0.1479829096771912	-0.29472489058622386	-0.3102690244487434	-0.16463221371421
2470_2	-1.2681597322969829	-0.6286617744652503	-1.2010471644827643	-0.556712721438327	-0.029875382607916556	-1.9610237427472992	-0.5720464417614561	-0.19296507875368718	-1.1725830110098538	-0.0846408751610479	-0.685164705163511	-0.4985539810950712	0.19676852822593816	0.30864434962075116	-0.37241559074409203	-0.36161951711238416	-0.44298879665169366	-0.5085893037659659
2471_1	-0.06217700389872505	1.23447595331211	0.9433075297615847	-0.6913736944772353	0.34854017484042554	-1.3429475822118775	-1.1102104257870575	0.25138268394441	-2.64259190870032	-0.7025893611702774	0.20420372679521126	-0.5787072752961748	-0.5153519360815011	-0.08057635289896758	0.6539941127208184	0.6672523916098001	0.7007796875838004	0.004888763278696473
2472_1	0	0	0	0	0	0	0	0	0	0.02689116908086575	0.08301362530577006	0.26111258504168333	0	-1.3139243976971837	0.9465451371893607	0.691855515289955	0.6572994995003931	-0.7047273373350293
2474_1	-2.059033040966087	-1.9042522292241983	-0.8208672484655697	0.3741838868072822	0.11175323323624387	1.5255716933404457	0.6817196745198864	-0.26914313159023173	1.803716523170829	-0.5273822228187814	-0.7259660626591211	-0.838728682216999	-0.3204510129237761	0.37941009936187875	-0.6831931787164773	-0.07309316868478177	0.006090450387546298	0.0787736730840578
2475_1	0	0	0	0	0	0	0	0	0	1.2523917953671138	0	-0.021671966620150585	0	0	0	0	1.435414677063573	1.1785886314499514
2476_1	0	0	0	0	0	0	0	0	0	0.505003109143809	0.5239454562231041	1.0008103016473946	0.571494721207495	1.0406687411713715	0.688933492346731	-0.22005402158823273	-0.21326047860808117	0.5181517051005144
2477_1	0.2738887473775158	-0.07870348332410515	-0.07786116381732278	-0.8185240997717962	-0.8637016223455811	-1.497239549613246	-1.3268837715548347	-1.298433402995851	-1.9551597903933047	0.01604101500931243	-0.3517046472566916	-0.7514923661602388	0.7904796166584482	0.9730954020465123	0.8490608751056374	0.5860269000404692	0.8755924523085348	0.7911111265429831
2478_1	0.07532803927139753	-0.3155605864960176	-1.6406495049345082	-1.1593817910014685	-1.2195445887824627	-1.5803467975421093	-2.175355292332311	-1.479020190773479	0	0	0	0	0	0	0	0	0	0
2479_1	0	0	0	0	0	0	0	0	0	0.28244147640431194	0.2190939746798799	0.13268454599737467	-0.7078751813791015	0.20038772317788656	0.40538245216375657	0.43812129863412963	0.5088043131151494	0.5906150094951652
2480_1	-0.16378405173909094	-0.6075928736522087	0.5011865809409475	0.3376835947861405	0.0825246074964161	0.5103666692770528	0.7664940544643848	0.32045009626048326	0.6585120813096683	-0.582582801876244	-0.4248642307254995	-0.4289392090460602	0.39720475910672803	1.0241621440871302	0.43559210574681906	0.023082050182669178	-0.25185891706702535	-0.21655006026103152
2483_1	-0.6678490708281561	-0.39293844441090187	0.42838991743122	0.43739919380083947	0.019753194524846585	1.0622128607774055	0.7308555234202441	0.7547009316975881	1.0544239791371393	-1.221871215464363	-1.0764331320085594	-1.072663744018417	-0.1748884586121342	0.010496487652835285	-0.1897318170076847	-1.0350356507747946	-0.8951703419542163	-1.2037061070236845
2484_1	0.022890129832154216	-0.1282483182112344	-0.04579129331130005	1.2593465570210292	0.7798350540666457	0.8509522116650761	0.7843616126816126	0	1.3172415701098696	-1.769284762063318	-1.8156399202253288	-1.3191484417583705	0.8449325099950755	0.5255247047424341	-0.00998642618272605	-1.0345112426500336	-0.9055504438216584	-0.9126933004801305
2484_2	-1.3095854392916557	-1.6553455276654567	-0.5503866170146452	-0.41737022705808613	-0.8160570290823985	0.6936204013258873	0.07417204053331439	-0.3305051478434393	1.107063808832537	0	0	0	0	0	0	0	0	0
2485_1	-0.5742497793998034	-1.1272894027245908	0.8705717502321146	0.5943940450995004	0.2173885082174669	1.298413684388759	0.7267265847329547	0.28874396290291315	0.9512096477889163	0	0	0	0	0	0	0	0	0
2486_1	1.0352889096126958	-0.8787214222713189	0	-0.10680594721369552	1.2528644245661296	-0.5771131371652807	0.901068639167006	1.7482789342647447	-0.12110220906137137	-1.2658712859440424	-0.8938305778017694	-0.7330381183755836	0.58760093534078806	0.4408814556433782	0.082056429877996	-0.8177405786134333	-0.6557427532062423	-0.6725524803267735
2489_1	0	0	0	0	0	0	0	0	0	0.4366016765620415	0.3076814842170199	0.5267938631094715	1.6450267700275205	0.717562795418651	1.0556677216728776	0.8614694035478117	0.8990493462053735	1.0513427042184613
2490_1	0.2326074592759042	0.6300895184112285	0.21160650085754362	-0.07853514685890062	0.3434162663541356	0.47357611553325185	0.18813102095759682	0.3900201084380228	0.35891814804424804	0.3268770886624548	0.14721907392364475	0.2704244208819553	0.4453091962198812	0.6563508478680813	0.1575588951471527	0.01305649479346016	0.4782037083389099	0.34983161693213916
2490_2	0.3861477129623694	0.9851387415565576	0.5140163490228264	-0.16154093709630146	0.339785748084398	-0.2881438461567498	0.08300030757816934	-0.026625563083715775	-0.11059592866424417	0.06108455491385634	0.10790466417606925	-0.30836899909160564	0.35588070235750635	0.42385427477181814	0.19579537597954477	0.4441387620143331	0.40367265632703564	0.3792867309833845
2491_1	0	0	0	0	0	0	0	0	0	-0.6313023395049875	-0.10451269047501466	0	0	0	0	0	0	0
2492_1	0	0	0	0	0	0	0	0	0	0.4096489196618389	0.37824116224021953	0.2699882701733358	1.0377584540478786	0.6442916768002096	0.6913438798284108	0.12514992456208418	-0.3379649679312493	0.3269545084986589
2493_1	-0.03404200405036306	-0.34803936194153273	-0.9927601603226872	-1.3971225878814053	-0.42449066118130663	-2.385241525440863	-1.7767430201065775	-0.6855466187724808	-3.0615792675086446	0.49738285202364985	0.6057202919506901	0.7539762178034977	-0.01871184013077709	-0.38382286012734035	-0.13017115959487846	0.2638673725187317	0.14769308103059586	0.1918164660283388
2494_1	-0.005273975969387834	-0.11272789272893391	-0.4233517549092358	-0.5713103743407117	-0.16606845204393128	-1.1817806855957578	-0.6155520175690103	0.15284875430025124	-3.0779743288353956	0.2794681156825103	-1.2195610756354887	0.03871816076815904	-0.043611378573658044	-0.32884195223271817	-0.6447712844356452	-0.13943739760269303	-0.28042771757433194	0.2323019711511627
2494_2	0.3902782574064467	-0.1770103084916279	0	-1.947750942726131	-0.05550596562563914	0	-1.6339090157153269	-2.2321324084615934	0	0.8515311151267877	0.5885881652776925	0.6758004512516411	-0.766808641263431	-0.5174856276082647	-0.22841291481020676	0.19484286734761014	0.9447834180130865	-0.0880885307589967
2495_2	0.3902782574064467	-0.1770103084916279	0	-1.947750942726131	-0.05550596562563914	0	-1.6339090157153269	-2.2321324084615934	0	0.8515311151267877	0.5885881652776925	0.6758004512516411	-0.766808641263431	-0.5174856276082647	-0.22841291481020676	0.19484286734761014	0.9447834180130865	-0.0880885307589967
2496_2	-0.08126453416951307	-0.4795474203668313	0.47212536486416035	-0.809060285364767	-0.08202591421822536	-0.4023689639409582	-0.15375498810363375	-0.4404584606372026	-0.03680844566693686	-0.0074367094537581835	-0.15030414494583422	-0.25883209094267556	-0.31284092646023964	-0.037986222051793916	-0.41522653027885603	-0.06788922605832326	0.08221360833788438	0.016922049437074094
2497_1	0.2815720910643762	0.45746717546920124	-0.36058813131685596	-1.5071056187615106	-0.1633734179670201	-1.7728908938226695	-0.5197786223680403	-1.7297739571084136	-2.375040764760776	-0.01648792244200159	0.06811147772311887	0.03020528722357696	-0.206481526813878	-0.11611420847053289	-0.07000436141142963	-0.2966710330403082	-0.13962748302632733	-0.1138480736303471
2497_2	-0.08126453416951307	-0.4795474203668313	0.47212536486416035	-0.809060285364767	-0.08202591421822536	-0.4023689639409582	-0.15375498810363375	-0.4404584606372026	-0.03680844566693686	-0.0074367094537581835	-0.15030414494583422	-0.25883209094267556	-0.31284092646023964	-0.037986222051793916	-0.41522653027885603	-0.06788922605832326	0.08221360833788438	0.016922049437074094
2498_1	0	0	0	0	0	0	0	0	0	-1.2330678699390134	-1.049827168309073	-1.1080685159790526	0.34878432599229114	0.44669384558121017	0.1383634706621475	-0.5611501621568102	-0.7035033179237367	-0.6636987874252629
250_1	-0.6544303845137396	-0.6329111819350608	-0.7531848395117873	-0.0518405154813113	-0.09589268300895615	1.5003404200263795	-0.021223107363635307	-0.7931434263225068	1.108403912985132	-0.6880562378125319	-0.5380682112578734	-0.21861327119847118	-0.7510614338719996	0.02517712373447445	-0.5193367686611818	0.5016429080877742	0.17903090201187943	0.4952598019007226
2509_1	-0.4884077209201685	-0.5544453340136286	1.497066151511829	0.37150233886105966	-0.16314690588846847	2.1399333525030855	1.1056107989078594	0.7322630293729127	2.788124871919285	-0.6340439774047919	-0.8931729678409885	-0.4580250520102531	0.6646554028623406	1.2674638727754424	0.5544286520695092	-0.6513993090342858	-0.4071555737282573	0.035923976061688734
2509_2	-0.26299464362053726	-0.150555156613148	0.9219277245329334	0.3942373912707353	-0.00565892181897798	1.1288215080725337	0.5625323945249558	0.47010613486228436	1.5366041068578742	-0.12555547186638272	-0.009531079992323832	0.09823712683892794	1.1889943641492309	1.2623996306464402	0.760276033402695	-0.1539774252612034	0.032905477862748	0.34888854594013097
2510_2	-0.26299464362053726	-0.150555156613148	0.9219277245329334	0.3942373912707353	-0.00565892181897798	1.1288215080725337	0.5625323945249558	0.47010613486228436	1.5366041068578742	-0.12555547186638272	-0.009531079992323832	0.09823712683892794	1.1889943641492309	1.2623996306464402	0.760276033402695	-0.1539774252612034	0.032905477862748	0.34888854594013097
2511_1	0.24056695560441987	0.25664798027079705	0.40528510375039595	-1.1030341431701682	-1.670793833756906	0.36162726379817656	-0.7241071908556584	-1.351275303317733	0.7009605650235411	-0.3922423345508932	0.63401947905614	-0.3834850879447771	-0.9540866610788434	-0.6701253631565756	-0.2585202884030746	0.7643306486373582	0.8019493034823597	1.4551489647204043
2513_1	0.6700852909891246	0.7958752437958161	-1.8676559624364248	0.26561081630514494	0.6619444962519703	0.3204248420087552	0.19463258269911066	0.17005810771823704	1.5777636576666705	1.044245983395573	0.8083935573837158	1.493813559824595	0.3039688992659073	0.9304882969364368	-0.31870671290602814	0.6911016106581211	1.144532602283899	0.8402944177243565
2514_1	0.1448368023184674	-0.6717408503378248	0	-1.4882910165565377	-1.8390443108394114	0	0	-1.593067839240236	0	0.604012605833173	0.45784626879436185	0.5514449480700314	-0.4328852926143423	-0.24327179256100173	0.46010677088868945	0.3902073415194032	0.32297124872072125	1.241294086852566
